Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
11/04/2020 20:29,@BusquetsMedia,🅿️ABLO 🅱️USQUETS ♏️EDIA,Gran peli. No la había visto. Excelente! #Rocketman #StayHome #QuedateEnCasa #YoMeQuedoEnCasa #cuarentena,1249147644276072453,,https://pbs.twimg.com/media/EVXdJn2XkAAJH_4.jpg,,0,0,Twitter for iPhone,4863,1358,13,,8/03/2013,,"PRODUCTOR DE TV. MANAGER ARTÍSTICO. Contrataciones: Fede Bal, Carmen Barbieri, Celeste Muriega, Yasmín Corti, @luanafok",,,View
11/04/2020 20:29,@SilviaSanz0611,Silvia Sánchez,Antes me costaba el inglés y ahora creo que puedo ser trilingüe. #cuarentena,1249147637560983552,,,,0,0,Twitter for iPhone,279,746,5,,28/10/2012,Mi mundo,"Soy como un disco de música, a veces feliz o triste, a veces aburrida o divertida, a veces fuerte o débil, a veces romántica o amargada, a veces sabia o tonta ♪",,,View
11/04/2020 20:29,@cristianzerpa,cristian zerpa,30 Días mas.. Ya esto se salio de Control solo Dios tiene la Respuesta #coronavirus #cuarentena #nomelacalo #30dias #noaguantomas #caracas #venezuela #vzla #ccs #emprendimiento #30diasmas #diosconnosotros…,1249147632720777222,https://www.instagram.com/p/B-3Mb9fJ3Kn/?igshid=10zvr7d7l62q6,,,0,0,Instagram,67,587,0,,19/05/2010,CARACAS VENEZUELA,,,,View
11/04/2020 20:29,@Carlos_Leon6,Carlos León.🇨🇴,"Yo no veo a un héroe, veo es una víctima, un joven médico con familia y un futuro prominente, truncado por un sistema de salud podrido donde importa más el negocio económico que la vida. De que nos sirven héroes muertos? EPP Ya!!! #cuarentena #Colombia #Bogota RT @VickyDavilaH: Aquí el homenaje de sus compañeros al doctor Carlos Nieto, quien murió de Coronavirus en la Clínica Colombia en Bogotá #ProtejamosANuestrosHeroes #SemanaNoticias",1249147629021417473,https://twitter.com/VickyDavilaH/status/1249097502621655045,pic.twitter.com/ymjXAUj1XX,,0,0,Twitter for Android,832,1003,1,,2/07/2019,,"Amante de la vida, la Paz, el diálogo y la reconciliación.",,,View
11/04/2020 20:29,@Manuel_23G,Manuel Alejandro García,"Si la curva del #Covid_19 está tan aplanada en Venezuela y si más del 50% de los casos ya están recuperados, ¿Por qué extienden tanto tiempo la #cuarentena? No me cuadra, pero me huele a combustible. #11Abr",1249147600848158721,,,,0,0,Twitter for iPhone,290,884,6,,4/05/2010,"Táchira, Venezuela",Periodista venezolano. Redactor de sucesos @laverdadweb 2014. Sucesos y política @noticiaaldia 2014-2018. Instagram: @manuel_23G manuelgarcia1990@gmail.com,,,View
11/04/2020 20:29,@cesardi5214,JOSE ANDRES LOPEZ NEGRET,ESTE CUERPITO CARIBEÑO VA PARA PUERQUITO NAVIDEÑO. 🐖🐖 #cuarentena #40tena #quedateencasa,1249147491121070081,,,,0,0,Twitter for Android,574,848,2,,28/02/2012,Colombia,veo el lado bueno de la político y el sexo. me gusta el porno y buen debate que termine en la cama. #gayman #gaysex,,,View
11/04/2020 20:29,@borgia777,Nestor Castillo,Recomiendo este curso gratuito del #institutoeuropeodeposgrado para aprovechar el tiempo en esta #cuarentena #coronavirus #quarentine,1249147481432129536,,pic.twitter.com/w4GxYfTRxo,,0,0,Twitter for Android,267,881,1,,10/03/2010,Sabaneta,,,,View
11/04/2020 20:28,@ColinasLAcacias,UrbColinasLasAcacias,"Panorama del Paseo Los Ilustres, Colinas de Las Acacias, Caracas este 11/04/2020 #cuarentena #COVID__19 @traffiCARACAS",1249147435034849282,,pic.twitter.com/HztF0bynTw,,3,7,Twitter for Android,2460,555,11,,9/10/2014,"Caracas, Venezuela","Vecinos de la Urbanización Colinas de Las Acacias, ubicada alrededor de la av victoria.Urb cercanas: Santa Monica, Los Chaguaramos. Caracas, Venezuela 🇻🇪",,,View
11/04/2020 20:28,@ALONSOAXIOMA,Dr. ROCK ON,"Ustedes qué estarían haciendo en este momento si no hubiera #cuarentena ? Yo, estaría acostado en mi cama tuiteando... mira que casualidad, justo como ahora !!! 😄",1249147423555047424,,,,1,2,Twitter for Android,1189,599,1,,23/02/2018,Ciudadano del #Mundo,#Rock #Emelec #HumorÁcido CUENTA ADMINISTR POR CM Ex @AZUL_CROMADO 🔴Cuenta basada en la vida real de un personaje de ficción.,,,View
11/04/2020 20:27,@_A_Capela_1967,Bufete de Poetas,---Feliz Noche--- #QuedateEnCasa #música #acuidarnos #coronavirus #cuarentena #StayHome #CuarentenaCoronavirus #ContigoEnLaDistancia #poerotic #Bienvenido,1249147195112198145,,https://pbs.twimg.com/media/EVXcbiKWsAEoT3W.png,,0,0,Twitter Web App,14969,15044,52,,4/05/2010,🌜Quark🌞,🎼Poeta🎼 😔 http://BufetedePoetas.blogspot.com 🤔,,,View
11/04/2020 20:27,@domingorivas,DOMINGO RIVAS,"Ha sido extendida la #cuarentena en #Venezuela por 30 días más. Aun el régimen tiene mucho que explicar acerca de los números reales de los afectados por el #coronavirus El problemita de la gasolina aún no está resuelto... No hay solución a corto plazo, que siga la manipulación!",1249147147901075456,,,,0,0,Twitter for Android,2960,2925,27,,3/05/2009,"Philadelphia, PA","Periodista CNP: 23.027, Locutor y Narrador de Noticias, Operador de radio y Radioaficionado YV1DOB. Instagram: @domingorivasv o @unmaracuchoenphilly",http://www.instagram.com/domingorivasv,,View
11/04/2020 20:27,@chulizuliani,ℙ𝕒𝕓𝕝𝕠”ℂ𝕙𝕦𝕝𝕚”ℤ 𝕦𝕝𝕚𝕒𝕟𝕚,Pizzas y sorullos de maíz 🇦🇷🇵🇷 para un sábado de cuarentena wallyeska @larizuliani titabianchi . • • • #quarantine #cuarentena #pizzascaseras #sorullosdemaiz #stayhome #quedateencasa @…,1249147143501348864,https://www.instagram.com/p/B-3MNt3DLwx7QrCosGjSRb0TTjHobn4dex0XTA0/?igshid=1pwyfo5sv1drf,,#ERROR!,0,0,Instagram,207,522,7,,10/12/2011,Miami Beach,📍🇦🇷Based in Miami Beach ☀️🌴 🥂Champagne🍷Wine & 🥘Food Lover ✈️ Travel Addict 🅝🅔🅧🅣 NYC🇺🇸 🏀 Sports,,,View
11/04/2020 20:27,@carodelrealc,Carola DelReal,🥺❤️❤️❤️❤️ me muero de amor #cuarentena,1249147141852987392,,https://pbs.twimg.com/media/EVXcsZIUUAA7wlS.jpg,,0,7,Twitter for iPhone,786,617,1,,13/07/2010,,☤ . XXIII . Mex . 686 .,http://Instagram.com/carodelrealc,,View
11/04/2020 20:27,@arqdanieldiaz_,arq.danieldiaz,Esta #cuarentena se hace insostenible en el tiempo. Cada vez son mas los hogares donde la nevera queda vacía. #COVIDー19,1249147134705885185,,,,0,0,Twitter Web App,1,23,0,,1/04/2020,Panamá,"Arquitecto especialista en #BIM, #desarrollo, #diseño, #educación y #modelado #3d, #render. Cuenta en Instagram @arq.danieldiaz",http://www.arqdanieldiaz.com/,,View
11/04/2020 20:27,@JonathanBRoa,Jonathan,"#Coronavirus 16 nuevos casos, total 177 en #Chaco #QuedateEnTuCasa #Cuarentena",1249147117827915779,,,,0,0,Twitter for Android,570,1096,1,,15/08/2013,,"Radical y Político, de barranqueras!!",,,View
11/04/2020 20:27,@Loa_Saav,Loαnα,Pla na zo en #cuarentena es pedir comida y birra artesanal 💘,1249147038710804480,,,,0,0,Twitter for Android,602,535,3,,18/06/2011,,23. 🇦🇷,,,View
11/04/2020 20:27,@einzell,Laura Merino,Menuda maratón me he pegado hoy. #cuarentena #ESDLA #LOTR,1249147002170028033,,,,0,0,Twitter for Android,335,347,4,,23/07/2012,,Atrocidad aberrante o aberración atroz,,,View
11/04/2020 20:26,@Os_andres,Osvaldo Arenas M,Ya no se q mas hacer #cuarentena,1249146923652648960,,https://pbs.twimg.com/media/EVXcemfWoAAMCOR.jpg,,0,1,Twitter for iPhone,634,1533,2,,18/03/2010,,"- universitario. gymlovers - auditoría . 25 años, virgo.",,,View
11/04/2020 20:26,@diarioojo,Diario Ojo,Melissa Klug sorprende al vender mascarillas especializadas en plena #cuarentena 😷😷,1249146794136698883,https://ojo.pe/ojo-show/coronavirus-peru-melissa-klug-sorprende-al-vender-mascarillas-especializadas-en-plena-cuarentena-web-ojo-noticia/,,,1,5,TweetDeck,333258,480,1075,,19/05/2009,"Lima, Peru",Ojo te mantiene informado con las noticias policiales y del espectáculo 😉,http://www.ojo.com.pe,,View
11/04/2020 20:26,@gdegavilanez,Javier Gavilanez,"En esta #cuarentena, ¿qué es lo que más te ha costado dominar?",1249146793964777474,,,,0,0,Twitter Web App,66,9,10,,29/12/2015,Estados Unidos ,Creando las mejores ideas y reflexiones. ¡El #éxito no es casualidad! En Instagram: @gdegavilanez,https://www.facebook.com/gdegavilanez/?eid=ARDY0udTh_DVjLJ57Q0gsBhNqz6udNNp30lqo-q47G258kcTgHiqbdBFC,,View
11/04/2020 20:26,@Manuel_23G,Manuel Alejandro García,"Obviamente, al régimen no le importa lo que pueda ser de la economía del país en esta extensión de #Cuarentena porque ya ellos la volvieron mierd... hace mucho tiempo, por eso se dan ese lujo. #11Abr",1249146787253956609,,,,0,0,Twitter for iPhone,290,884,6,,4/05/2010,"Táchira, Venezuela",Periodista venezolano. Redactor de sucesos @laverdadweb 2014. Sucesos y política @noticiaaldia 2014-2018. Instagram: @manuel_23G manuelgarcia1990@gmail.com,,,View
11/04/2020 20:26,@mecronomic,Mecronomic,#Europa reúne 540.000 mill de euros contra crisis #COVID2019: -Fondo Europeo de Rescate 240.000 mill. en créditos a los Estados. - Banco Europeo de Inversiones 200.000 mill en préstamos para empresas. -Fondo contra el Desempleo 100.000 mill. #CoronavirusPandemic #Cuarentena,1249146781893636096,,,,0,0,Twitter for Android,1096,311,29,,6/02/2013,,"Análisis Económico y Político relevante, información clave y pensamiento estratégico para la toma de decisiones",,,View
11/04/2020 20:26,@SilviaSanz0611,Silvia Sánchez,"Y si así como se lavan las manos también se cepillan los dientes? No lo digo por la frecuencia sino por el tiempo de duración, la técnica y la importancia. #cuarentena #CuarentenaPeru",1249146770778660867,,,,0,1,Twitter for iPhone,279,746,5,,28/10/2012,Mi mundo,"Soy como un disco de música, a veces feliz o triste, a veces aburrida o divertida, a veces fuerte o débil, a veces romántica o amargada, a veces sabia o tonta ♪",,,View
11/04/2020 20:26,@ExtraCaqueta,Extra Caquetá,#Tecnología | En tiempos de #cuarentena una app permite consultar a profesionales de servicios generales,1249146745436753921,https://caqueta.extra.com.co/601912?rs=135383000,,,0,0,WEB Post to Timeline,1582,266,106,,14/05/2012,,,http://www.hsbnoticias.com,,View
11/04/2020 20:26,@HSBnoticias,HSB Noticias,#Tecnología | En tiempos de #cuarentena una app permite consultar a profesionales de servicios generales,1249146741435310081,https://hsbnoticias.com/601912?rs=1297932751,,,0,1,WEB Post to Timeline,27349,1704,485,,2/05/2012,Bogotá - Colombia,Vea aquí las noticias que no cuentan los medios tradicionales. También le invitamos a participar en nuestra comunidad de Facebook: http://www.facebook.com/Hsbnoticias,http://www.hsbnoticias.com,,View
11/04/2020 20:25,@xaymi24,Xay,Desempolvando la guitarra #cuarentena #music #YoMeQuedoEnMiCasa,1249146704953249792,,pic.twitter.com/ZDK8jooL8i,,0,0,Twitter for iPhone,68,255,0,,22/07/2015,En mi casita :) ,la nena linda del pelo rizo y espejuelos,,,View
11/04/2020 20:25,@gianco48,Gianco,Hoy en casa mi querida mamá hizo queque de plátano 😋😋😋 #quequedeplatano #bananabread #cuarentena #lima #YoMeQuedoEnCasa,1249146696635944960,,https://pbs.twimg.com/media/EVXcRv-XkAEUETL.jpg,,0,0,Twitter for iPhone,18,59,0,,22/05/2012,Peru,I love to travel and food 😊 Viajando y degustando comida 😋,http://instagram.com/gianco26,,View
11/04/2020 20:25,@Killer_Quake,Killer Quake,KQ al servicio de la comunidad 😃  #BuenFinde #México #mx #FelizSabado #Stickers #SabadoDeGloria #CDMX #EnCasa #cuarentena #WhatsApp,1249146673454108672,https://www.killerquake.com.mx/pages/descargas-whatsapp,https://pbs.twimg.com/media/EVXcOXlX0AQxs5M.jpg,,0,0,Twitter Web App,3563,165,8,,29/08/2018,"Mérida, Yucatán","Creamos libros, playeras y productos de autor.",https://www.killerquake.com.mx/,,View
11/04/2020 20:25,@elpopular_pe,El Popular,#Maluma se aburre en #cuarentena y comparte su número de teléfono a sus fans►,1249146669196771329,https://buff.ly/2VqzPVQ,https://pbs.twimg.com/media/EVXcRp3XYAA4jPZ.jpg,,0,0,Buffer,73595,968,354,,19/10/2010,Perú,Tu diario El Popular también te informa y entretiene en Twitter. Síguenos y participa de las promociones que tenemos para ti.,http://www.elpopular.pe/,,View
11/04/2020 20:25,@CataKuhlmann,Cata Kuhlmann,Y tú ¿ qué estás esperando para probar mis panes ? #COVID__19 #COVID19 #chile #cuarentena #Apocalipsis #pan #RICO,1249146667070357507,,https://pbs.twimg.com/media/EVXcQrUWoAEtLpb.jpg,,0,0,Twitter for Android,5,55,0,,17/03/2020,"Valparaíso, Chile",,,,View
11/04/2020 20:25,@Ochen40960759,Rocio,Soy especialista en masticar depresión de noche #cuarentena,1249146613249052674,,,,0,0,Twitter for Android,33,747,0,,20/09/2018,Ciudad Autónoma de Buenos Aire,Estudio comunicación #UBA,,,View
11/04/2020 20:25,@Wapokun,春山 Jorge,"BASTA DE MORDAZA Y ABUSO!! reclaman lo justo, ellos se encuentran en el grupo de riesgo!! #COVIDー19 #coronavirusenperu #cuarentena RT @larepublica_pe: 🚨 #URGENTE | Suspenden temporalmente a suboficial que pidió ayuda para comisaría de Breña",1249146506478829568,"https://twitter.com/larepublica_pe/status/1249068064416632832
https://larepublica.pe/sociedad/2020/04/11/coronavirus-en-peru-suspenden-temporalmente-a-suboficial-que-pidio-ayuda-para-comisaria-de-brena/",,,0,0,Twitter for Android,58,354,1,,7/06/2016,,La noche debería durar más,,,View
11/04/2020 20:25,@erucovas,Eru,"Estilo de temporada. parte de la colección ""AntiCoronao"" by Eru. . . . . #Cuarentena #Covid19 #Stayhome #Stayathome #Quedateencasa",1249146475218698242,,https://pbs.twimg.com/media/EVXcGQ2WoAMZuh0.jpg,,0,0,Buffer,482,1184,9,,30/05/2010,Rep.Dom,"Guitarist, singer, composer, song-writer, arranger and music producer. ""If you take care of music, it will take care of you""",http://www.erucovas.com,,View
11/04/2020 20:25,@empiria2015,victor amigorena,#Belleza Tarea de #Cuarentena Ya esta el 90% ❤️,1249146471410216962,,https://pbs.twimg.com/media/EVXcDeEXYAIKSmY.jpg,,1,1,Twitter for iPhone,2043,1407,17,,10/05/2015,"Chubut, Argentina",Periodista Clarin Via Comodoro Consultor en com. interna y ext. Info del sector político y petrolero. Director en http://depetroleo.com Radio Del Mar,http://www.depetroleo.com,,View
11/04/2020 20:24,@NutrSinMarcas,DraCeciCastilloLancellotti,Tranquilicemos #conejito niños..#salvoconducto #coronavirus #cuarentena,1249146431778304000,,https://pbs.twimg.com/media/EVXcDUUWsAE5qJa.jpg,,1,1,Twitter for iPhone,1431,947,32,,28/07/2015,Santiago de Chile,"#Nomasviolencia Nutr Infantil MD, MPH, PhD Human Nutrition. #Chile Al Sur del Mundo. Facebook: AlimentosySalud Instagram: @dracecicastillolancellotti",http://nutricionsinmarcas.blogspot.com/,,View
11/04/2020 20:24,@AlexOrtizAgs,Alex Yto,"Finalmente pude hablar con franqueza en estas vacaciones de Semana Santa, así como lo haré para mi cumpleaños, o sea, no tuve que poner pretextos para no salir porque soy pobre. ¿Quién diría que la pandemia trajo cosas buenas? #PorquePobre #GraciasPandemia #Covid19 #Cuarentena",1249146403403763712,,,,0,0,Twitter for Android,252,1537,1,,21/06/2016,"Aguascalientes, México","Facebook: Alex Ortíz Ags/ Instagram: @AlexOrtizAgs/ Hoy es un buen día para pistear, ¿o cómo era? #YLaChonaSeMueve #CookieMonster",,,View
11/04/2020 20:24,@profelopezp,Cristian Lopez,"Leer urgente, esto pasa cuando quien debe infornar no lo hace porque no lo sabe o para ocultar negligentemente ... no sé que es peor #Cuarentena #Mañalich #coronavirus #COVID2019chile RT @ciper: Luego de la publicación de este reportaje, el municipio de Romeral informó que la autoridad sanitaria del Maule decidió iniciar un sumario para determinar eventuales responsabilidades 👉",1249146384286191617,"https://twitter.com/ciper/status/1249115114952851457
http://bit.ly/Fabiola-Machuca",https://pbs.twimg.com/media/EVW_iHDXsAEcxq0.jpg,,0,0,Twitter for Android,1912,1247,15,,16/02/2011,Rancagua  Hualpen  Concepción,"Profe de Filosofía, desde que uno sabe que debe morir no importa como ni cuando (Camus) ... y tengo Vitiligo.",,,View
11/04/2020 20:24,@NicoLasaigues,Nico Lasaïgues,"Otra noche, otra oportunidad para adivinar el juego de #Cuarentena Sin repetir ni soplar: ¿Qué película estamos mirando? #SinRepetirNiSoplar",1249146375880806403,,https://pbs.twimg.com/media/EVXb__FWkAMjMmS.jpg,,0,0,Twitter for Android,478,427,12,,13/06/2012,"Buenos Aires, Argentina",Trabajaba de eliminar ninjas. Escribo suspenso y terror. También hago cortometrajes. Astrónomo aficionado. ✍ 🎬 🌙 http://www.imdb.com/name/nm8298468/,http://www.nicolasaigues.com.ar/,,View
11/04/2020 20:24,@SergioEdition,Sergio,A jugar! **Media=Secundaria #cuarentena #COVID__19 #crisis #virus #COVIDー19 #DomingodeResurreccion #FelizSabado #FelizDomingo,1249146372160393216,,https://pbs.twimg.com/media/EVXb_zfWsAAURTB.png,,0,1,Twitter for Android,1292,2780,0,,20/03/2020,"La Serena, Chile","Elimino al que NO siga a los 7.000 /Aventurar, observar, aprender, vivir, emprender./ Felicidad está en: Dios, amar, crecimiento constante y actitud.",,,View
11/04/2020 20:24,@patoaguilar73,Patricio Aguilar,De las maravillas que uno se encuentra en la #Cuarentena @ABBA #dancingqueen #disco #bailar #dance #Dancehall,1249146359560749063,,https://pbs.twimg.com/media/EVXb_ZdWkAAeKwW.jpg,,0,2,Twitter for Android,6336,273,20,,19/06/2015,,"Periodista Deportivo ▪ TV, radio, diario y a diario ▪Te comparto la Razón de mi Pasión ▪ Conferencias y RP: patodeportes@hotmail.com",https://www.facebook.com/Patoaguilar73-110823935673956/,,View
11/04/2020 20:24,@bryan0498,Bryan Ayala,Doble vida. ✌ - - - - #doblevida #bed #blue #white #clonacion #photo #doble #habitación #cuarentena #cuarentenacreativa en En Tú Corazón,1249146348991102977,https://www.instagram.com/p/B-3L2lih3rx/?igshid=mz9dcw5dfmmd,,,0,0,Instagram,713,1058,1,,12/08/2012,Quito-Ecuador,,http://www.facebook.com/bryan.ayala.750,,View
11/04/2020 20:24,@Rubenrengelm,Rubén Rengel M.,"La apología al pensamiento lógico racional es el arcaico sistema educativo que posee Venezuela, quedando demostrado en situaciones de emergencia como la que atravesamos. Desarrollemos competencias creativas en nuestros hijos. - #cuarentena #QuedateEnCasa #SistemaEducativo",1249146318762790912,,,,0,0,Twitter for Android,995,801,12,,23/08/2009,Pto La Cruz - Venezuela,Abogado especialista en Dcho. del Trabajo. Profesor universitario UGMA. Egresado de la Escuela Nacional de la Magistratura. Socio fundador de @VasquezRengel,,,View
11/04/2020 20:24,@Rey6David,Rey David,Ante de la #CuarentenaExtendida #CuarentenaNacional #Venezuela ¿Que tipo de trabajo/oficio/negocio desempeñó? ¿Hasta cuando aguantas la #cuarentena?,1249146278782664705,,,,0,0,Twitter Web App,2464,4572,13,,17/05/2010,"Cualquier parte,En todos lados","Trabajador , Pensante, Investigador, Crítico de la Tiranía. En la lucha por un mejor país para nuestros hijos y nietos. Viva Venezuela libre y DEMOCRÁTICA!.👐",https://youtu.be/FdsdQwMTwBU,,View
